timestamp,heart rate zone type,kcal,data source
2025-08-13T21:26:00Z,LIGHT,1.2398980000000002,Fitbit App
2025-08-13T21:27:00Z,LIGHT,1.2398980000000002,Fitbit App
2025-08-13T21:28:00Z,LIGHT,1.12718,Fitbit App
2025-08-13T21:29:00Z,LIGHT,1.2398980000000002,Fitbit App
2025-08-13T21:30:00Z,LIGHT,1.12718,Fitbit App
2025-08-13T21:31:00Z,LIGHT,1.12718,Fitbit App
2025-08-13T21:32:00Z,LIGHT,1.12718,Fitbit App
2025-08-13T21:33:00Z,LIGHT,1.2398980000000002,Fitbit App
2025-08-13T21:34:00Z,LIGHT,1.2398980000000002,Fitbit App
2025-08-13T21:35:00Z,LIGHT,1.12718,Fitbit App
2025-08-13T21:36:00Z,LIGHT,1.12718,Fitbit App
2025-08-13T21:37:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:38:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:39:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:40:00Z,LIGHT,1.12719,Fitbit App
2025-08-13T21:41:00Z,LIGHT,1.12719,Fitbit App
2025-08-13T21:42:00Z,LIGHT,2.705256,Fitbit App
2025-08-13T21:43:00Z,LIGHT,1.12719,Fitbit App
2025-08-13T21:44:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:45:00Z,LIGHT,1.12719,Fitbit App
2025-08-13T21:46:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:47:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:48:00Z,LIGHT,1.12719,Fitbit App
2025-08-13T21:49:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:50:00Z,LIGHT,1.12719,Fitbit App
2025-08-13T21:51:00Z,LIGHT,1.12719,Fitbit App
2025-08-13T21:52:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:53:00Z,LIGHT,2.930694,Fitbit App
2025-08-13T21:54:00Z,LIGHT,4.283321999999999,Fitbit App
2025-08-13T21:55:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:56:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T21:57:00Z,LIGHT,1.12719,Fitbit App
2025-08-13T21:58:00Z,LIGHT,3.1561319999999995,Fitbit App
2025-08-13T21:59:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T22:00:00Z,LIGHT,1.239909,Fitbit App
2025-08-13T22:01:00Z,LIGHT,1.12719,Fitbit App
2025-08-13T22:02:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:03:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:04:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:05:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:06:00Z,LIGHT,2.7052799999999997,Fitbit App
2025-08-13T22:07:00Z,LIGHT,2.7052799999999997,Fitbit App
2025-08-13T22:08:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:09:00Z,LIGHT,1.46536,Fitbit App
2025-08-13T22:10:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:11:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:12:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:13:00Z,LIGHT,1.1272,Fitbit App
2025-08-13T22:14:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:15:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:16:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:17:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:18:00Z,LIGHT,2.93072,Fitbit App
2025-08-13T22:19:00Z,LIGHT,1.1272,Fitbit App
2025-08-13T22:20:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:21:00Z,LIGHT,2.93072,Fitbit App
2025-08-13T22:22:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:23:00Z,LIGHT,1.46536,Fitbit App
2025-08-13T22:24:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:25:00Z,LIGHT,1.1272,Fitbit App
2025-08-13T22:26:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:27:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:28:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:29:00Z,LIGHT,2.93072,Fitbit App
2025-08-13T22:30:00Z,LIGHT,1.46536,Fitbit App
2025-08-13T22:31:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:32:00Z,LIGHT,1.46536,Fitbit App
2025-08-13T22:33:00Z,LIGHT,3.3815999999999997,Fitbit App
2025-08-13T22:34:00Z,LIGHT,1.46536,Fitbit App
2025-08-13T22:35:00Z,LIGHT,1.46536,Fitbit App
2025-08-13T22:36:00Z,LIGHT,2.7052799999999997,Fitbit App
2025-08-13T22:37:00Z,LIGHT,2.7052799999999997,Fitbit App
2025-08-13T22:38:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:39:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:40:00Z,LIGHT,1.1272,Fitbit App
2025-08-13T22:41:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:42:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:43:00Z,LIGHT,1.46536,Fitbit App
2025-08-13T22:44:00Z,LIGHT,1.1272,Fitbit App
2025-08-13T22:45:00Z,LIGHT,1.2399200000000001,Fitbit App
2025-08-13T22:46:00Z,LIGHT,1.1272,Fitbit App
2025-08-13T22:47:00Z,LIGHT,1.1272,Fitbit App
2025-08-13T22:48:00Z,LIGHT,1.1272,Fitbit App
2025-08-13T22:49:00Z,LIGHT,1.1272,Fitbit App
2025-08-13T22:50:00Z,LIGHT,1.12721,Fitbit App
2025-08-13T22:51:00Z,LIGHT,2.705304,Fitbit App
2025-08-13T22:52:00Z,LIGHT,5.185166,Fitbit App
2025-08-13T22:53:00Z,LIGHT,3.3816300000000004,Fitbit App
2025-08-13T22:54:00Z,LIGHT,5.185166,Fitbit App
2025-08-13T22:55:00Z,MODERATE,7.439586,Fitbit App
2025-08-13T22:56:00Z,VIGOROUS,8.341354,Fitbit App
2025-08-13T22:57:00Z,MODERATE,8.341354,Fitbit App
2025-08-13T22:58:00Z,LIGHT,6.537818,Fitbit App
2025-08-13T22:59:00Z,LIGHT,6.988702000000001,Fitbit App
2025-08-13T23:00:00Z,LIGHT,4.621561,Fitbit App
2025-08-13T23:01:00Z,LIGHT,1.465373,Fitbit App
2025-08-13T23:02:00Z,LIGHT,1.465373,Fitbit App
2025-08-13T23:03:00Z,LIGHT,1.465373,Fitbit App
2025-08-13T23:04:00Z,LIGHT,1.352652,Fitbit App
2025-08-13T23:05:00Z,LIGHT,1.352652,Fitbit App
2025-08-13T23:06:00Z,LIGHT,1.465373,Fitbit App
2025-08-13T23:07:00Z,LIGHT,1.465373,Fitbit App
2025-08-13T23:08:00Z,LIGHT,1.465373,Fitbit App
2025-08-13T23:09:00Z,LIGHT,1.465373,Fitbit App
2025-08-13T23:10:00Z,LIGHT,1.465373,Fitbit App
2025-08-13T23:11:00Z,LIGHT,1.352652,Fitbit App
2025-08-13T23:12:00Z,LIGHT,1.352652,Fitbit App
2025-08-13T23:13:00Z,LIGHT,1.352652,Fitbit App
2025-08-13T23:14:00Z,LIGHT,1.352652,Fitbit App
2025-08-13T23:15:00Z,LIGHT,3.38166,Fitbit App
2025-08-13T23:16:00Z,LIGHT,2.9307720000000006,Fitbit App
2025-08-13T23:17:00Z,LIGHT,2.705328,Fitbit App
2025-08-13T23:18:00Z,LIGHT,3.6071040000000005,Fitbit App
2025-08-13T23:19:00Z,LIGHT,2.9307720000000006,Fitbit App
2025-08-13T23:20:00Z,LIGHT,1.352664,Fitbit App
2025-08-13T23:21:00Z,LIGHT,1.4653860000000003,Fitbit App
2025-08-13T23:22:00Z,LIGHT,4.0579920000000005,Fitbit App
2025-08-13T23:23:00Z,LIGHT,1.4653860000000003,Fitbit App
2025-08-13T23:24:00Z,LIGHT,3.38166,Fitbit App
2025-08-13T23:25:00Z,LIGHT,1.4653860000000003,Fitbit App
2025-08-13T23:26:00Z,LIGHT,1.4653860000000003,Fitbit App
2025-08-13T23:27:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:28:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:29:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:30:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:31:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:32:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:33:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:34:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:35:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:36:00Z,LIGHT,1.352664,Fitbit App
2025-08-13T23:37:00Z,LIGHT,1.4653860000000003,Fitbit App
2025-08-13T23:38:00Z,LIGHT,3.156216,Fitbit App
2025-08-13T23:39:00Z,LIGHT,1.4653860000000003,Fitbit App
2025-08-13T23:40:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:41:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:42:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:43:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:44:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:45:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:46:00Z,LIGHT,1.352664,Fitbit App
2025-08-13T23:47:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:48:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-13T23:49:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:50:00Z,LIGHT,1.352664,Fitbit App
2025-08-13T23:51:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:52:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:53:00Z,LIGHT,1.352664,Fitbit App
2025-08-13T23:54:00Z,LIGHT,1.12722,Fitbit App
2025-08-13T23:55:00Z,LIGHT,2.705328,Fitbit App
2025-08-13T23:56:00Z,LIGHT,3.6071040000000005,Fitbit App
2025-08-13T23:57:00Z,LIGHT,3.6071040000000005,Fitbit App
2025-08-13T23:58:00Z,LIGHT,2.705328,Fitbit App
2025-08-13T23:59:00Z,LIGHT,1.4653860000000003,Fitbit App
2025-08-14T00:00:00Z,LIGHT,1.2399420000000003,Fitbit App
2025-08-14T00:01:00Z,LIGHT,2.9307720000000006,Fitbit App
2025-08-14T00:02:00Z,LIGHT,3.156216,Fitbit App
2025-08-14T00:03:00Z,LIGHT,2.930798,Fitbit App
2025-08-14T00:04:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:05:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:06:00Z,LIGHT,3.1562439999999996,Fitbit App
2025-08-14T00:07:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:08:00Z,LIGHT,1.239953,Fitbit App
2025-08-14T00:09:00Z,LIGHT,1.239953,Fitbit App
2025-08-14T00:10:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:11:00Z,LIGHT,1.12723,Fitbit App
2025-08-14T00:12:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:13:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:14:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:15:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:16:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:17:00Z,LIGHT,3.38169,Fitbit App
2025-08-14T00:18:00Z,LIGHT,2.930798,Fitbit App
2025-08-14T00:19:00Z,LIGHT,2.930798,Fitbit App
2025-08-14T00:20:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:21:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:22:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:23:00Z,LIGHT,1.465399,Fitbit App
2025-08-14T00:24:00Z,LIGHT,2.930798,Fitbit App
2025-08-14T00:25:00Z,LIGHT,1.12723,Fitbit App
2025-08-14T00:26:00Z,LIGHT,3.607136,Fitbit App
2025-08-14T00:27:00Z,LIGHT,4.058028,Fitbit App
2025-08-14T00:28:00Z,LIGHT,3.38172,Fitbit App
2025-08-14T00:29:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:30:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:31:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:32:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:33:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:34:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:35:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:36:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:37:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:38:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:39:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:40:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:41:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:42:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:43:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:44:00Z,LIGHT,2.9308240000000003,Fitbit App
2025-08-14T00:45:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:46:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:47:00Z,LIGHT,1.4654120000000002,Fitbit App
2025-08-14T00:48:00Z,LIGHT,1.4654120000000002,Fitbit App
2025-08-14T00:49:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:50:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:51:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:52:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:53:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:54:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:55:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:56:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T00:57:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T00:58:00Z,LIGHT,1.4654120000000002,Fitbit App
2025-08-14T00:59:00Z,LIGHT,1.4654120000000002,Fitbit App
2025-08-14T01:00:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T01:01:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T01:02:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T01:03:00Z,LIGHT,1.4654120000000002,Fitbit App
2025-08-14T01:04:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T01:05:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T01:06:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T01:07:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T01:08:00Z,LIGHT,1.4654120000000002,Fitbit App
2025-08-14T01:09:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T01:10:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T01:11:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T01:12:00Z,LIGHT,1.12724,Fitbit App
2025-08-14T01:13:00Z,LIGHT,1.239964,Fitbit App
2025-08-14T01:14:00Z,LIGHT,1.4654120000000002,Fitbit App
2025-08-14T01:15:00Z,LIGHT,1.352688,Fitbit App
2025-08-14T01:16:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:17:00Z,LIGHT,1.2399750000000003,Fitbit App
2025-08-14T01:18:00Z,LIGHT,1.4654250000000002,Fitbit App
2025-08-14T01:19:00Z,LIGHT,1.4654250000000002,Fitbit App
2025-08-14T01:20:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:21:00Z,LIGHT,1.2399750000000003,Fitbit App
2025-08-14T01:22:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:23:00Z,LIGHT,1.2399750000000003,Fitbit App
2025-08-14T01:24:00Z,LIGHT,1.3527,Fitbit App
2025-08-14T01:25:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:26:00Z,LIGHT,1.2399750000000003,Fitbit App
2025-08-14T01:27:00Z,LIGHT,2.7054,Fitbit App
2025-08-14T01:28:00Z,LIGHT,1.2399750000000003,Fitbit App
2025-08-14T01:29:00Z,LIGHT,1.2399750000000003,Fitbit App
2025-08-14T01:30:00Z,LIGHT,1.3527,Fitbit App
2025-08-14T01:31:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:32:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:33:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:34:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:35:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:36:00Z,LIGHT,1.12725,Fitbit App
2025-08-14T01:37:00Z,LIGHT,1.4654250000000002,Fitbit App
2025-08-14T01:38:00Z,LIGHT,1.4654250000000002,Fitbit App
2025-08-14T01:39:00Z,LIGHT,1.2399750000000003,Fitbit App
2025-08-14T01:40:00Z,LIGHT,1.2399750000000003,Fitbit App
2025-08-14T01:41:00Z,LIGHT,1.12726,Fitbit App
2025-08-14T01:42:00Z,LIGHT,1.12726,Fitbit App
2025-08-14T01:43:00Z,LIGHT,1.12726,Fitbit App
2025-08-14T01:44:00Z,LIGHT,1.12726,Fitbit App
2025-08-14T01:45:00Z,LIGHT,1.12726,Fitbit App
2025-08-14T01:46:00Z,LIGHT,1.239986,Fitbit App
2025-08-14T01:47:00Z,LIGHT,1.12726,Fitbit App
2025-08-14T01:48:00Z,LIGHT,1.12726,Fitbit App
2025-08-14T01:49:00Z,LIGHT,1.465438,Fitbit App
2025-08-14T01:50:00Z,LIGHT,1.239986,Fitbit App
2025-08-14T01:51:00Z,LIGHT,1.12726,Fitbit App
2025-08-14T01:52:00Z,LIGHT,1.12726,Fitbit App
2025-08-14T01:53:00Z,LIGHT,1.239986,Fitbit App
2025-08-14T01:54:00Z,LIGHT,3.156328,Fitbit App
2025-08-14T01:55:00Z,LIGHT,4.058136,Fitbit App
2025-08-14T01:56:00Z,LIGHT,3.156328,Fitbit App
2025-08-14T01:57:00Z,LIGHT,1.239986,Fitbit App
2025-08-14T01:58:00Z,LIGHT,1.239986,Fitbit App
2025-08-14T01:59:00Z,LIGHT,1.239986,Fitbit App
2025-08-14T02:00:00Z,LIGHT,3.6072319999999998,Fitbit App
2025-08-14T02:01:00Z,LIGHT,4.058136,Fitbit App
2025-08-14T02:02:00Z,LIGHT,1.465438,Fitbit App
2025-08-14T02:03:00Z,LIGHT,3.8326839999999995,Fitbit App
2025-08-14T02:04:00Z,LIGHT,6.087204,Fitbit App
2025-08-14T02:05:00Z,VIGOROUS,10.258156999999999,Fitbit App
2025-08-14T02:06:00Z,VIGOROUS,11.610881000000001,Fitbit App
2025-08-14T02:07:00Z,PEAK,11.836335,Fitbit App
2025-08-14T02:08:00Z,PEAK,11.836335,Fitbit App
2025-08-14T02:09:00Z,VIGOROUS,11.610881000000001,Fitbit App
2025-08-14T02:10:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:11:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:12:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:13:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:14:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:15:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:16:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:17:00Z,PEAK,12.287243,Fitbit App
2025-08-14T02:18:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:19:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:20:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:21:00Z,PEAK,12.287243,Fitbit App
2025-08-14T02:22:00Z,PEAK,12.512697,Fitbit App
2025-08-14T02:23:00Z,PEAK,12.287243,Fitbit App
2025-08-14T02:24:00Z,PEAK,12.512697,Fitbit App
2025-08-14T02:25:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:26:00Z,PEAK,12.287243,Fitbit App
2025-08-14T02:27:00Z,PEAK,12.287243,Fitbit App
2025-08-14T02:28:00Z,PEAK,12.512697,Fitbit App
2025-08-14T02:29:00Z,PEAK,12.287243,Fitbit App
2025-08-14T02:30:00Z,PEAK,11.836335,Fitbit App
2025-08-14T02:31:00Z,PEAK,11.836335,Fitbit App
2025-08-14T02:32:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:33:00Z,PEAK,12.287243,Fitbit App
2025-08-14T02:34:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:35:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:36:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:37:00Z,PEAK,12.061789,Fitbit App
2025-08-14T02:38:00Z,VIGOROUS,9.694522,Fitbit App
2025-08-14T02:39:00Z,MODERATE,7.439982,Fitbit App
2025-08-14T02:40:00Z,MODERATE,5.861804,Fitbit App
2025-08-14T02:41:00Z,LIGHT,3.832718,Fitbit App
2025-08-14T02:42:00Z,LIGHT,3.4945370000000002,Fitbit App
2025-08-14T02:43:00Z,LIGHT,1.6909049999999999,Fitbit App
2025-08-14T02:44:00Z,LIGHT,3.945445,Fitbit App
2025-08-14T02:45:00Z,MODERATE,4.3963529999999995,Fitbit App
2025-08-14T02:46:00Z,LIGHT,4.959988,Fitbit App
2025-08-14T02:47:00Z,LIGHT,3.4945370000000002,Fitbit App
2025-08-14T02:48:00Z,LIGHT,4.734534,Fitbit App
2025-08-14T02:49:00Z,LIGHT,5.185441999999999,Fitbit App
2025-08-14T02:50:00Z,MODERATE,5.410896,Fitbit App
2025-08-14T02:51:00Z,LIGHT,4.959988,Fitbit App
2025-08-14T02:52:00Z,LIGHT,3.832718,Fitbit App
2025-08-14T02:53:00Z,LIGHT,3.4945370000000002,Fitbit App
2025-08-14T02:54:00Z,LIGHT,4.734576000000001,Fitbit App
2025-08-14T02:55:00Z,LIGHT,1.465464,Fitbit App
2025-08-14T02:56:00Z,LIGHT,5.410944,Fitbit App
2025-08-14T02:57:00Z,VIGOROUS,10.032792,Fitbit App
2025-08-14T02:58:00Z,VIGOROUS,10.70916,Fitbit App
2025-08-14T02:59:00Z,VIGOROUS,10.934616,Fitbit App
2025-08-14T03:00:00Z,VIGOROUS,11.160072000000001,Fitbit App
2025-08-14T03:01:00Z,VIGOROUS,11.610984000000002,Fitbit App
2025-08-14T03:02:00Z,PEAK,12.061895999999999,Fitbit App
2025-08-14T03:03:00Z,PEAK,12.061895999999999,Fitbit App
2025-08-14T03:04:00Z,PEAK,11.836440000000001,Fitbit App
2025-08-14T03:05:00Z,PEAK,12.061895999999999,Fitbit App
2025-08-14T03:06:00Z,PEAK,12.061895999999999,Fitbit App
2025-08-14T03:07:00Z,PEAK,12.061895999999999,Fitbit App
2025-08-14T03:08:00Z,PEAK,12.287352,Fitbit App
2025-08-14T03:09:00Z,VIGOROUS,9.01824,Fitbit App
2025-08-14T03:10:00Z,MODERATE,5.974584,Fitbit App
2025-08-14T03:11:00Z,MODERATE,5.410944,Fitbit App
2025-08-14T03:12:00Z,MODERATE,4.847304,Fitbit App
2025-08-14T03:13:00Z,MODERATE,4.960032000000001,Fitbit App
2025-08-14T03:14:00Z,LIGHT,3.720024,Fitbit App
2025-08-14T03:15:00Z,LIGHT,4.734576000000001,Fitbit App
2025-08-14T03:16:00Z,LIGHT,5.185487999999999,Fitbit App
2025-08-14T03:17:00Z,LIGHT,4.734576000000001,Fitbit App
2025-08-14T03:18:00Z,LIGHT,4.734618,Fitbit App
2025-08-14T03:19:00Z,LIGHT,3.2691409999999994,Fitbit App
2025-08-14T03:20:00Z,LIGHT,3.494599,Fitbit App
2025-08-14T03:21:00Z,LIGHT,5.185533999999999,Fitbit App
2025-08-14T03:22:00Z,LIGHT,3.7200569999999993,Fitbit App
2025-08-14T03:23:00Z,LIGHT,4.283701999999999,Fitbit App
2025-08-14T03:24:00Z,LIGHT,4.283701999999999,Fitbit App
2025-08-14T03:25:00Z,LIGHT,3.494599,Fitbit App
2025-08-14T03:26:00Z,LIGHT,4.283701999999999,Fitbit App
2025-08-14T03:27:00Z,LIGHT,3.8327859999999996,Fitbit App
2025-08-14T03:28:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:29:00Z,LIGHT,3.8327859999999996,Fitbit App
2025-08-14T03:30:00Z,LIGHT,3.8327859999999996,Fitbit App
2025-08-14T03:31:00Z,LIGHT,1.3527479999999998,Fitbit App
2025-08-14T03:32:00Z,LIGHT,4.734618,Fitbit App
2025-08-14T03:33:00Z,LIGHT,4.960076,Fitbit App
2025-08-14T03:34:00Z,LIGHT,4.50916,Fitbit App
2025-08-14T03:35:00Z,LIGHT,4.50916,Fitbit App
2025-08-14T03:36:00Z,LIGHT,4.058244,Fitbit App
2025-08-14T03:37:00Z,LIGHT,3.8327859999999996,Fitbit App
2025-08-14T03:38:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:39:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:40:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:41:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:42:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:43:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:44:00Z,LIGHT,4.50916,Fitbit App
2025-08-14T03:45:00Z,LIGHT,3.8327859999999996,Fitbit App
2025-08-14T03:46:00Z,LIGHT,3.2691409999999994,Fitbit App
2025-08-14T03:47:00Z,LIGHT,3.494599,Fitbit App
2025-08-14T03:48:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:49:00Z,LIGHT,3.8327859999999996,Fitbit App
2025-08-14T03:50:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:51:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:52:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:53:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:54:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:55:00Z,LIGHT,3.8327859999999996,Fitbit App
2025-08-14T03:56:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:57:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:58:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T03:59:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T04:00:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T04:01:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T04:02:00Z,LIGHT,1.3527479999999998,Fitbit App
2025-08-14T04:03:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T04:04:00Z,LIGHT,1.465477,Fitbit App
2025-08-14T04:05:00Z,LIGHT,3.8327859999999996,Fitbit App
2025-08-14T04:06:00Z,LIGHT,4.50916,Fitbit App
2025-08-14T04:07:00Z,LIGHT,1.46549,Fitbit App
2025-08-14T04:08:00Z,LIGHT,1.35276,Fitbit App
2025-08-14T04:09:00Z,LIGHT,1.46549,Fitbit App
2025-08-14T04:10:00Z,LIGHT,1.57822,Fitbit App
2025-08-14T04:11:00Z,LIGHT,1.46549,Fitbit App
2025-08-14T04:12:00Z,LIGHT,1.46549,Fitbit App
2025-08-14T04:13:00Z,LIGHT,1.46549,Fitbit App
2025-08-14T04:14:00Z,LIGHT,1.69095,Fitbit App
